geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	w1118_vs_sdPc_change
CR46006	380.286428861023	2.81338132953448	0.304665864483518	9.2343175179925	2.59937783628475e-20	1.12339648356478e-18	enriched in absence of sd and Pc
CG14153	2.64589584786379	-5.14583008763055	1.71763620968477	-2.9958789053329	0.00273655082990108	0.0084672445173701	depleted in absence of sd and Pc
CG33493	32.801830152931	-3.46044641769913	1.21267466397541	-2.85356536299277	0.00432316334679728	0.0126694921617091	depleted in absence of sd and Pc
CG43693	133.871616211673	-1.65904441463007	0.365466010091977	-4.53953136219846	5.63793945242152e-06	3.34333120651606e-05	depleted in absence of sd and Pc
CG7888	26.8515054034713	-3.03924930572634	0.893739636783418	-3.40059809438982	0.000672386062353897	0.00244298069825474	depleted in absence of sd and Pc
CG12522	13.5485953092967	5.81106037820324	1.36921528677535	4.24408085005312	2.19491211941542e-05	0.000113060968129332	enriched in absence of sd and Pc
nol	106.140365080258	-6.90758129918296	1.24307059210411	-5.55686969272655	2.7465564340898e-08	2.54216685945295e-07	depleted in absence of sd and Pc
CG14143	13.632062558596	-6.18566128818963	1.50235781382089	-4.11730230394174	3.83333110594064e-05	0.000187645696754882	depleted in absence of sd and Pc
CG7607	24.7484477477872	2.08471381583849	0.663200568158512	3.14341379656392	0.00166989592838383	0.00546158247248504	enriched in absence of sd and Pc
Ir68a	31.8896207716656	-1.34661451215909	0.362428423239578	-3.71553229772193	0.000202776360509732	0.000838509693291732	depleted in absence of sd and Pc
CG6168	4.0425966875135	3.17179047469404	1.30221884515812	2.43568159567596	0.0148637617302489	0.0367870520488944	enriched in absence of sd and Pc
Sgs8	1660.31944191468	-4.9412514283978	1.05848581663136	-4.66822639544042	3.0381101875628e-06	1.8978790693622e-05	depleted in absence of sd and Pc
Sgs7	4605.71190962831	-3.92305677628331	1.10784483418741	-3.54116086948297	0.000398370609733583	0.00153475628245262	depleted in absence of sd and Pc
Sgs3	2576.94158038995	-3.08988886062928	1.14749939896115	-2.69271501442754	0.00708728203526939	0.0194404894413836	depleted in absence of sd and Pc
CG7512	11.7485407811474	2.35778756665568	0.790900986045181	2.98114126579302	0.00287176286403772	0.00881123484278093	enriched in absence of sd and Pc
CG33267	5.17877507244793	-2.98471223351772	0.969937896308708	-3.0772199383864	0.00208941074218779	0.00666870261881602	depleted in absence of sd and Pc
CG33489	2.89551278675236	-5.74837537771537	1.5998916129055	-3.59297800635129	0.000326920191200193	0.00128443670451381	depleted in absence of sd and Pc
CG42832	8.90098912189614	-5.30245145554706	1.48081694158021	-3.58076093449382	0.000342595013104719	0.00134080437299299	depleted in absence of sd and Pc
Muc68Ca	227.95486311824	-4.59525189129817	0.995993798706071	-4.61373544420459	3.95495779308309e-06	2.41326087553086e-05	depleted in absence of sd and Pc
CG14131	13.8315024901749	-2.43129254751891	0.739844920941729	-3.28621915039192	0.00101541975887584	0.00350474433245306	depleted in absence of sd and Pc
CG10361	23.542778357795	-4.16846150822148	0.979373962918571	-4.25625110126403	2.07883224150433e-05	0.000108097330086089	depleted in absence of sd and Pc
CG42255	16.9286410474543	-3.73053211457107	1.08433628766826	-3.44038298542341	0.000580891560164925	0.00215219565742054	depleted in absence of sd and Pc
CG43064	8.76857003102061	-4.57913281198804	1.48747450715821	-3.07846137191041	0.00208072502737304	0.00664860205237023	depleted in absence of sd and Pc
CG43896	9.24901804199552	-4.95408128574046	1.98072802435694	-2.50114161299295	0.0123793666454765	0.0313778241285504	depleted in absence of sd and Pc
CG6910	524.27707928192	-3.34838734230229	0.815500015592871	-4.10593167170942	4.02688511285947e-05	0.000196427812685683	depleted in absence of sd and Pc
Est-6	2.78159788808714	-5.12134735858509	2.08161854251633	-2.46027178082024	0.0138831837642399	0.0346620716174663	depleted in absence of sd and Pc
Est-P	13.9906159851856	-4.45633254147328	1.34860961079469	-3.30439031859437	0.000951832120436111	0.00331414148339057	depleted in absence of sd and Pc
Lmx1a	19.6782169526954	2.33305949671046	0.653702113154916	3.56899488277708	0.00035835342412081	0.00139804407506492	enriched in absence of sd and Pc
toe	371.219636458454	1.01049138516682	0.0952768211335831	10.6058469745758	2.79916138782827e-26	2.32017056228423e-24	enriched in absence of sd and Pc
CG10660	20.5458112176402	-2.31495965967936	0.662666328914208	-3.4934016693929	0.000476908582462422	0.00180539319202799	depleted in absence of sd and Pc
ara	686.89898677303	1.41308345252925	0.125239135126362	11.2830821699902	1.59073135803684e-29	1.82146940141393e-27	enriched in absence of sd and Pc
caup	971.130213730064	1.25369010823862	0.102779748104753	12.197832076421	3.19209752604691e-34	4.85679824956206e-32	enriched in absence of sd and Pc
Ent3	38.066921137224	1.00440476946397	0.338264452388805	2.96928856216172	0.00298490150654031	0.00911806959107351	enriched in absence of sd and Pc
CG14118	35.075113619605	1.72777764741239	0.528502289389746	3.26919614559746	0.00107853507737545	0.00369845294980215	enriched in absence of sd and Pc
CG32115	13.4910114581054	-5.66689244163805	1.50443314856219	-3.76679578421547	0.000165356150340895	0.000700729020158839	depleted in absence of sd and Pc
CG11263	21.4264629564656	1.51607873673556	0.409231416433104	3.70469782097824	0.000211642884391505	0.000871927862365152	enriched in absence of sd and Pc
CG11261	143.097674840223	1.69560788644356	0.179169185695691	9.46372491374414	2.97164367621079e-21	1.40451260900737e-19	enriched in absence of sd and Pc
Zmynd10	31.3225035539871	1.86039998757338	0.440307390898451	4.22522997803243	2.38696883824121e-05	0.000122062904633265	enriched in absence of sd and Pc
Nplp2	365.99847831011	-5.39763524402187	0.876598827701903	-6.1574748601619	7.39139718816415e-10	8.66102899221517e-09	depleted in absence of sd and Pc
CG14107	7.6402418102732	-4.06053247507792	1.60710411803717	-2.52661444240293	0.0115167859200168	0.0295392412161054	depleted in absence of sd and Pc
sens	184.561714778358	-1.60893770318005	0.17729095814706	-9.07512554501204	1.13546524418754e-19	4.61963826637032e-18	depleted in absence of sd and Pc
CG14109	32.9969665507896	-5.28720611787173	0.782786425520647	-6.75434057808949	1.43486340190911e-11	2.10528768890416e-10	depleted in absence of sd and Pc
CG10089	120.703711408404	1.73063108989598	0.197797937786909	8.7494900566679	2.14319011058943e-18	7.65415194801184e-17	enriched in absence of sd and Pc
CG10710	2.154166590962	-4.11984979272965	1.65258484095253	-2.49297324448106	0.012667839149876	0.0319549170838314	depleted in absence of sd and Pc
CG8757	7.57488984933613	1.88832443702496	0.761603285058518	2.47940689604546	0.0131601082269047	0.0330699823701878	enriched in absence of sd and Pc
Hml	1155.18920821389	-1.21102593010279	0.241041630192543	-5.02413599317028	5.05703952725671e-07	3.71730893641564e-06	depleted in absence of sd and Pc
CG17362	108.8846694688	-4.70616540853035	1.16679876107675	-4.03339938772938	5.49757249285557e-05	0.000260501440606428	depleted in absence of sd and Pc
CG9040	342.697076687243	-6.64764854568375	1.60217427415842	-4.14914198343097	3.33723780972901e-05	0.000166367595837792	depleted in absence of sd and Pc
CG8100	157.374025711113	-4.26793039884479	1.59526199642898	-2.67537897122769	0.00746448191831221	0.0203505156275635	depleted in absence of sd and Pc
D	139.232398992175	-1.09410430890628	0.265012088197407	-4.12850717998678	3.6512604028273e-05	0.000179842790661653	depleted in absence of sd and Pc
CG7768	21.8931643132874	-3.81390124464242	1.07542016809463	-3.54642897519737	0.000390489987082801	0.00150753294630819	depleted in absence of sd and Pc
gnu	2.13581084997083	4.91484888901274	1.67856131962248	2.92801271634099	0.00341136092729346	0.0102766438349467	enriched in absence of sd and Pc
DCX-EMAP	31.005771066992	1.49595753628177	0.412774226832893	3.62415441429048	0.000289908371047495	0.00115454007788617	enriched in absence of sd and Pc
CG3349	10.9588194265524	1.97878562308956	0.82744945548411	2.39142779051301	0.0167829849778161	0.0406828053576174	enriched in absence of sd and Pc
Sytbeta	85.240832441497	1.58475702352351	0.336021351594815	4.71623906041083	2.40244137190848e-06	1.53267755989589e-05	enriched in absence of sd and Pc
CG18581	3.91633081892932	-4.02770643008192	1.3929968055231	-2.89139674557217	0.00383533599712891	0.0114329245625633	depleted in absence of sd and Pc
CG12310	1853.29791132889	-5.25832226665761	0.835183645209255	-6.29600722765607	3.05410137810011e-10	3.80290403660963e-09	depleted in absence of sd and Pc
CG43679	198.571053051656	-2.89879212625025	0.958609846258132	-3.02395404925736	0.00249494330218288	0.00779722432677132	depleted in absence of sd and Pc
CG18649	74.7765521572468	-3.49399011738699	1.19866343340339	-2.9149050684448	0.00355796751202782	0.0106928165919224	depleted in absence of sd and Pc
CG13460	771.294371430806	-4.80722088210593	1.18187160077462	-4.06746458663969	4.75274285140459e-05	0.000228029005833913	depleted in absence of sd and Pc
CG13458	3.95510428824027	-2.37470247611583	0.963809561950403	-2.46387104866473	0.0137445550441159	0.0343598408451487	depleted in absence of sd and Pc
CG7255	248.77698894458	-4.49747027313458	1.3306803032312	-3.37982779350808	0.000725312594196772	0.00261475072500602	depleted in absence of sd and Pc
Z600	3.27057939095104	-3.90907299331151	1.41329294585738	-2.76593257241517	0.00567602696567327	0.0160212532421177	depleted in absence of sd and Pc
