geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	w1118_vs_vgPc_change
ETHR	21.4560459120231	-5.25719262732623	1.22080845677956	-4.30632061740011	1.65992418854525e-05	0.000107565799079184	depleted in absence of Pc and vg
CG3301	26.2239756227862	-2.7910017933228	0.799765707815653	-3.48977427520077	0.000483428692904943	0.00213581642485887	depleted in absence of Pc and vg
SIFaR	2.23207094469459	-4.52553789870823	1.91279921680276	-2.3659241696432	0.0179851277509746	0.0462623469036764	depleted in absence of Pc and vg
CR46057	6.86472946548742	1.97049177171345	0.727440691127993	2.70880058779492	0.00675269125371259	0.0204051283755001	enriched in absence of Pc and vg
CG31176	241.670370705275	-1.38432449391809	0.151670025652594	-9.12721210378731	7.0285922715097e-20	3.94275628079082e-18	depleted in absence of Pc and vg
CG5849	22.9754587088925	-2.2284066801954	0.475100441404866	-4.69039067529812	2.72683895293802e-06	2.10180431993633e-05	depleted in absence of Pc and vg
CG31174	11.2316231011324	-1.53662571631478	0.541877562425064	-2.83574339088321	0.00457191638836915	0.0147531305420151	depleted in absence of Pc and vg
CG6678	149.888735428652	-1.17996648640556	0.143021993145987	-8.25024501791925	1.58070100817039e-16	6.16029687640297e-15	depleted in absence of Pc and vg
CG43844	20.4317777612817	2.60782953022547	0.612932289566774	4.2546780037787	2.09350060738217e-05	0.000131667674100758	enriched in absence of Pc and vg
CG13408	11.6857047825935	-1.98136614147788	0.618247307289561	-3.2048115990417	0.00135150913189137	0.00516915011291923	depleted in absence of Pc and vg
CG42390	187.40130412893	-1.17324018687741	0.192749944241844	-6.0868509793463	1.15153057677077e-09	1.66537110887929e-08	depleted in absence of Pc and vg
CG7084	7.01373554155268	-2.77214119061728	0.915625032441474	-3.02759436712372	0.00246508733714394	0.00869165583188753	depleted in absence of Pc and vg
CG7080	35.884450381481	-1.93344774000181	0.370467452259425	-5.2189409034721	1.7994916458368e-07	1.77346528041787e-06	depleted in absence of Pc and vg
CG5391	130.225539827559	-2.1810989176466	0.353175193999854	-6.17568548046865	6.58770157891696e-10	9.955047814562e-09	depleted in absence of Pc and vg
rdhB	2.39830306106845	3.90004291950177	1.65025746564269	2.36329360763286	0.0181133128323192	0.0465166625730796	enriched in absence of Pc and vg
CG7059	41.1782236493468	1.50394009812671	0.553871243217702	2.71532439451018	0.00662108799564012	0.0200985035166917	enriched in absence of Pc and vg
Pebp1	7.17427252322214	-2.74294841577325	0.991433451366828	-2.76664904940591	0.00566356884718604	0.0176402858064205	depleted in absence of Pc and vg
bond	139.695539499097	-2.67597781456735	0.361208689601083	-7.40839822409224	1.27833959974816e-13	3.44624221708805e-12	depleted in absence of Pc and vg
CG33110	3.94457796960117	-2.31989996175832	0.966368268556715	-2.40063755945042	0.0163665379982705	0.0427926406654404	depleted in absence of Pc and vg
CG6972	7.23170988983878	-3.48936501525376	1.08214391645553	-3.22449256720205	0.00126196132485461	0.00487416230370944	depleted in absence of Pc and vg
CG4721	21.3656746715689	-2.05499504406026	0.697478465825262	-2.94632041668666	0.00321579090769772	0.0109262127903942	depleted in absence of Pc and vg
CG6688	6.04735370906215	-4.67643995440519	1.52248100620143	-3.07159165556543	0.0021292078392013	0.00766145401769962	depleted in absence of Pc and vg
Gr94a	3.84433980641053	2.76530708488533	1.154865889839	2.3944832982043	0.0166438014496479	0.0434255820298895	enriched in absence of Pc and vg
CR46089	9.10381763249848	4.13622671662646	1.26046573318354	3.28150667466356	0.00103254080659613	0.00411054865192231	enriched in absence of Pc and vg
CG17111	10.1738526183649	-1.58821790396048	0.627793987603155	-2.52983930289634	0.0114114778142057	0.0318220647959787	depleted in absence of Pc and vg
CG17109	23.6438591118129	-2.06111569689663	0.523791456758614	-3.93499296390106	8.31991335096321e-05	0.000453431195236253	depleted in absence of Pc and vg
Irk1	9.34393653246954	-1.82176103682286	0.73091005403536	-2.49245584564736	0.0126863102955191	0.0346293557267955	depleted in absence of Pc and vg
CG4467	100.727844503581	-1.16695071661656	0.485091068256455	-2.40563224717966	0.0161445074224097	0.0422718161104915	depleted in absence of Pc and vg
CG4408	597.39624625328	-2.65646780518895	0.691498548421066	-3.8416100962968	0.000122229889200222	0.000637374356500875	depleted in absence of Pc and vg
CG10175	151.453317371524	-3.62334189485439	1.05297412663265	-3.44105501095418	0.000579450712536777	0.00250621458884189	depleted in absence of Pc and vg
CG10184	43.9789977768819	-2.68402482796327	0.492548715988604	-5.44925758780249	5.05805121359971e-08	5.54041171888087e-07	depleted in absence of Pc and vg
GILT3	51.654886579836	-1.67635357433385	0.417993289785194	-4.01047963041542	6.0595528241745e-05	0.000342336995005627	depleted in absence of Pc and vg
GILT2	40.4052048269851	-3.71401231983101	0.649539341053611	-5.71791743023071	1.07837517596999e-08	1.31765820456532e-07	depleted in absence of Pc and vg
Gba1b	44.4672473347933	-1.63502164855115	0.446147479426108	-3.66475599201934	0.000247574504578394	0.00118782290382386	depleted in absence of Pc and vg
nau	1.35456943797564	-4.70233825692509	1.94739026343079	-2.414687156051	0.0157487298021487	0.0414406874940692	depleted in absence of Pc and vg
CG10232	17.5199566052344	-2.62692785722007	0.605392711183345	-4.3392128922155	1.42993947581246e-05	9.35906762395342e-05	depleted in absence of Pc and vg
RNaseMRP:RNA	18.3429757513302	-1.47054536661771	0.470222114549114	-3.1273419967238	0.00176394605101351	0.00652202023588783	depleted in absence of Pc and vg
CG10208	172.496523606289	-2.31344275923716	0.198324866048129	-11.6649152742942	1.92594727052135e-31	2.89074274779468e-29	depleted in absence of Pc and vg
RpS19b	44.5658217758216	1.46083026059825	0.368011595731619	3.96952236707128	7.20168467197243e-05	0.000399346538450313	enriched in absence of Pc and vg
Hsp68	201.344723209177	-3.14265782387142	0.603749116930393	-5.20523796349294	1.93748165420178e-07	1.89883470006903e-06	depleted in absence of Pc and vg
Root	93.2213766764898	-3.67748195366843	0.978707668275049	-3.75748762666784	0.000171627850508414	0.000859067388732293	depleted in absence of Pc and vg
Orct	201.911245635273	-1.43419624831763	0.316784418248924	-4.52735729947	5.97259067889998e-06	4.28814251264008e-05	depleted in absence of Pc and vg
CG6356	86.4510554593328	-3.56840151031679	0.398657878171756	-8.95103723192796	3.52157562962141e-19	1.78603381361667e-17	depleted in absence of Pc and vg
CG34290	4.51017096375963	-6.26424706198976	1.59517940120792	-3.92698592850829	8.60170114560984e-05	0.000466955496697402	depleted in absence of Pc and vg
Ms	16.6547814139071	-7.05381496037915	2.81198683097406	-2.50848079467561	0.0121251559256802	0.0334510946017214	depleted in absence of Pc and vg
slo	11.9889153319829	-2.01621364088937	0.80587430492335	-2.50189592666208	0.0123530232135173	0.0339112775166922	depleted in absence of Pc and vg
CG6980	1.94112648520396	-3.95026778034407	1.56535967533801	-2.52355279274143	0.0116175615201293	0.0323156162795082	depleted in absence of Pc and vg
Esp	28.7676889638121	-1.9704026755279	0.471669160597394	-4.1775100857395	2.94717599525631e-05	0.000179759932890235	depleted in absence of Pc and vg
ppk22	12.6170837344428	-2.42649007735062	0.751983992301522	-3.22678421640878	0.00125189831608013	0.00484524972194152	depleted in absence of Pc and vg
CG13639	31.5713416372552	-3.06490534875998	0.591807139158718	-5.17889215246184	2.23207454726864e-07	2.16072319213406e-06	depleted in absence of Pc and vg
CG13641	81.1649623115721	-5.40177720589653	1.43450833347992	-3.76559485910589	0.000166153025941124	0.000834990353159073	depleted in absence of Pc and vg
Elal	51.602617400902	-2.49638221674987	0.939830607046325	-2.656204424535	0.00790256934177019	0.0232698403178795	depleted in absence of Pc and vg
CG13643	11.2481702538116	4.82932952354949	1.03021307034746	4.68769972207856	2.76293013558115e-06	2.12519840830331e-05	enriched in absence of Pc and vg
tnc	4473.64267967631	1.27495708605423	0.349223559600493	3.65083354488673	0.000261390611232928	0.00124443442733139	enriched in absence of Pc and vg
danr	842.19619206689	-1.15085826246495	0.0811015825945414	-14.1903305169585	1.05161918807203e-45	4.17154797211289e-43	depleted in absence of Pc and vg
dan	901.0273514861	-1.43382061471512	0.0718628710268524	-19.9521755007445	1.4350628177244e-88	1.99240533955811e-85	depleted in absence of Pc and vg
CG11852	157.947335892536	-2.76394272924574	1.12940392475284	-2.44725794613348	0.0143947777698255	0.0385445507930212	depleted in absence of Pc and vg
CG10513	4.3199492639475	-6.41047166289068	1.91429224906847	-3.34874242217202	0.000811792277058203	0.00333206830054895	depleted in absence of Pc and vg
CG10514	4.77297411871417	-6.35001598181859	2.20104495788568	-2.88500058077796	0.00391412939751738	0.0129464667118003	depleted in absence of Pc and vg
CG11893	12.5690831800147	4.81073220432271	1.29253734110728	3.7219289929384	0.000197706625871381	0.000976401731237631	enriched in absence of Pc and vg
CG31102	12.9509364659341	-4.43516577151445	0.965086246247597	-4.59561597604262	4.31472720740414e-06	3.19065746289199e-05	depleted in absence of Pc and vg
CG31370	53.1783707517301	1.5497381246764	0.377239964458859	4.1080963595664	3.98933669202933e-05	0.000235563863042902	enriched in absence of Pc and vg
CG31436	70.868737158947	-1.16374749148717	0.456880888416097	-2.54715730290585	0.0108604465430943	0.0305152997101311	depleted in absence of Pc and vg
CG10550	25.0570613110132	-2.89528702197876	0.835280523788397	-3.46624509912819	0.000527781915574573	0.00230972172430527	depleted in absence of Pc and vg
CG42235	21.7478581842689	-3.00626899764389	1.04089913988181	-2.88814629819488	0.00387519586816687	0.0128291506729447	depleted in absence of Pc and vg
E(spl)mdelta-HLH	804.151525998111	-1.0938724114778	0.0984041750253511	-11.1161179004447	1.04730624332626e-28	1.23749260049199e-26	depleted in absence of Pc and vg
E(spl)mgamma-HLH	974.589878908149	-1.76894739578288	0.0835216012181281	-21.179519668966	1.47528985441168e-99	2.73100740215842e-96	depleted in absence of Pc and vg
E(spl)m5-HLH	55.6689814551398	-1.0043256214722	0.266151264115121	-3.77351437653809	0.00016096393922612	0.000813387840302327	depleted in absence of Pc and vg
CG31323	15.3198074702521	-2.54527943937048	0.67585478183877	-3.76601528577728	0.000165873641102448	0.000834023780771794	depleted in absence of Pc and vg
CR44320	6.5545646937463	-4.92242772778485	1.40930974781227	-3.49279335889511	0.000477996243047116	0.00211518098467104	depleted in absence of Pc and vg
CG12290	117.869735590733	-1.31511453973127	0.390691082673511	-3.3661237690195	0.000762324952371135	0.00315184763715278	depleted in absence of Pc and vg
CG43117	379.726484934897	-7.63687404171664	0.820786970239425	-9.30433147530223	1.34837894427596e-20	8.27427896910113e-19	depleted in absence of Pc and vg
CG5455	122.916431286039	-1.84103302026453	0.234269448430735	-7.85861337274995	3.88409076925878e-15	1.2651201224093e-13	depleted in absence of Pc and vg
TwdlM	2.09447583212613	4.22071544844845	1.67110367067588	2.52570533026318	0.0115466284751554	0.0321344030251945	enriched in absence of Pc and vg
IntS12	216.545170489132	1.05495367096414	0.128712698234217	8.19618954024603	2.48126986982587e-16	9.24814243092483e-15	enriched in absence of Pc and vg
ro	124.692806140371	-1.26430305106219	0.202383038311482	-6.24708009925386	4.18196630045929e-10	6.49637758030789e-09	depleted in absence of Pc and vg
sda	2293.32564578405	1.5419747945453	0.119050998742961	12.9522205678806	2.28254613087256e-38	5.3940935905535e-36	enriched in absence of Pc and vg
CG6330	221.771172069072	1.18017694421782	0.266003151618406	4.43670286249404	9.13472478380954e-06	6.26292519591189e-05	enriched in absence of Pc and vg
CG31076	122.70272270289	-2.23790196554556	0.257386160855337	-8.69472530344535	3.47669872366284e-18	1.58261035752964e-16	depleted in absence of Pc and vg
RYa-R	2.55557921614572	-5.06181155672139	1.99356956691693	-2.53906943641276	0.0111147761262534	0.0311196920681361	depleted in absence of Pc and vg
CG14257	173.302745722929	-1.08170989091522	0.330749107972216	-3.27048468111389	0.00107363357018696	0.00425128273228753	depleted in absence of Pc and vg
Cpr97Ea	181.809332546603	-3.29958459995637	0.223112374174153	-14.7888910786312	1.72776924756516e-49	8.72287865123008e-47	depleted in absence of Pc and vg
Cpr97Eb	28.7175580888795	-4.34887267253929	0.864125741004002	-5.03268502045369	4.83657437419752e-07	4.37814438257635e-06	depleted in absence of Pc and vg
CG14258	76.1442538257949	-5.62609023447323	0.671553793578669	-8.37772087399304	5.39624336870728e-17	2.17949363986297e-15	depleted in absence of Pc and vg
CG5882	4.02040560490115	-4.19858969824174	1.29972992973968	-3.23035547783581	0.00123636392757615	0.00479814610188272	depleted in absence of Pc and vg
CG5984	2.29436446790171	-3.96207916355711	1.5379592716704	-2.57619251467812	0.00998950103306908	0.0285007418377339	depleted in absence of Pc and vg
CG3348	28.24408118981	-5.73897985043777	1.30334752833436	-4.40326139089856	1.06635555805252e-05	7.22223542651579e-05	depleted in absence of Pc and vg
CG43139	36.6292962370196	-7.01105795627938	1.92142669860459	-3.64888130334145	0.000263384754459279	0.00125178197166419	depleted in absence of Pc and vg
CG5402	6.08523656774649	-6.53848044357536	1.74512803023394	-3.74670530201664	0.000179172370913934	0.000893208044767087	depleted in absence of Pc and vg
Mlc1	424.093628495598	-3.91720391608289	0.970402805705043	-4.03667826705927	5.42133346677742e-05	0.000311026605451946	depleted in absence of Pc and vg
CR45566	37.030564826836	2.37859994584671	0.436408677385712	5.4503956247974	5.02578919109491e-08	5.51050745760031e-07	enriched in absence of Pc and vg
betaTub97EF	455.614900050027	-1.49787630046982	0.154826250358045	-9.67456291814785	3.86740639439835e-22	2.68470517641141e-20	depleted in absence of Pc and vg
fkh	114.084086900662	-2.08420002385355	0.811154524603227	-2.56942414871325	0.0101867689896542	0.0289742492107783	depleted in absence of Pc and vg
MRE23	12.239133883091	-3.73687028848118	1.09120999550552	-3.42451984849169	0.00061588685394093	0.00263102126412381	depleted in absence of Pc and vg
Sid	52.9634773552883	-1.61177342911237	0.450789376440048	-3.57544679034095	0.000349630283764761	0.00160535079031633	depleted in absence of Pc and vg
CheB98a	1.83575963575001	-4.5036467360492	1.60850259490044	-2.79990019930802	0.00511184081671453	0.0162081689840846	depleted in absence of Pc and vg
CG14526	105.749850823709	-3.40023743431973	1.22515143432154	-2.77536093830123	0.00551404747498294	0.0172663731905373	depleted in absence of Pc and vg
CG14516	1481.62476515779	-1.21357935485066	0.147566958419495	-8.22392334875378	1.96951992770364e-16	7.54326132310493e-15	depleted in absence of Pc and vg
CG14511	147.850977889749	1.04369880154018	0.159671305639446	6.53654579550415	6.29558672282895e-11	1.12059425850098e-09	enriched in absence of Pc and vg
CG31445	4.09714158674179	-3.1251727211444	1.22396714003509	-2.5533142344449	0.0106703180908636	0.0300723732644562	depleted in absence of Pc and vg
Dr	505.207401338858	3.89301858617288	0.155595635549087	25.020101447156	3.69485978888595e-138	2.05194038375781e-134	enriched in absence of Pc and vg
CG11470	6.53115452655571	-5.11557057270422	1.99925798066956	-2.55873460162004	0.0105053909435609	0.0297131085332649	depleted in absence of Pc and vg
Obp99a	1762.17517284962	-2.06479907493992	0.223302367076287	-9.24665108558622	2.31636426341539e-20	1.3540977828292e-18	depleted in absence of Pc and vg
Gycalpha99B	16.1832563152957	-2.26811021427262	0.85968062168203	-2.63831725069583	0.00833185946035135	0.0243403374608423	depleted in absence of Pc and vg
Obp99b	6332.5571755719	-5.06872498913328	1.93427657590082	-2.62047581627394	0.00878071577394734	0.0254242466374434	depleted in absence of Pc and vg
sro	264.171320246023	-1.27254547967422	0.540159520709033	-2.35586975862951	0.0184793955132131	0.0472818811253762	depleted in absence of Pc and vg
CG31036	17.5475405914201	1.81440525275768	0.672893106198227	2.69642419582639	0.00700883481527365	0.0210227189557776	enriched in absence of Pc and vg
CG15528	7.12895541213364	-2.55403984308326	0.864477397817787	-2.95443218010148	0.00313244994472327	0.0106836305245634	depleted in absence of Pc and vg
Mlc2	1441.20482892639	-2.90598154177767	0.716151746860997	-4.05777344608183	4.95427930444825e-05	0.00028630166615248	depleted in absence of Pc and vg
CG15530	2.70196162171248	-4.94489890842736	1.61936491499597	-3.05360383112886	0.00226110460406488	0.00807526972262012	depleted in absence of Pc and vg
CecA1	9.45094650182588	-5.69326445283241	1.83178133672262	-3.10804807249465	0.00188327431882865	0.00691260008566749	depleted in absence of Pc and vg
CecA2	6.07356932505563	-4.98072999585522	1.53494939813688	-3.24488221038481	0.00117499215590655	0.00458883188314138	depleted in absence of Pc and vg
CecC	18.6698527227621	-3.43256843301533	1.18379137663283	-2.89963966689713	0.00373591863175134	0.0124013294210586	depleted in absence of Pc and vg
CG9737	23.4691804176451	-1.53157889567619	0.506147945710479	-3.02595102609044	0.00247852444000817	0.0087282723383547	depleted in absence of Pc and vg
CG9733	27.9471074499457	1.95369993311282	0.454518613467075	4.29839367459556	1.72040395616437e-05	0.00011077406806445	enriched in absence of Pc and vg
CG15537	13.812493119968	-1.66895236018347	0.705656307792046	-2.3651065564843	0.0180248839835349	0.0463431450011857	depleted in absence of Pc and vg
PH4alphaSG2	49.5290879763036	-6.64470101879468	1.37916141189222	-4.81792846109151	1.45056357471101e-06	1.18118838887941e-05	depleted in absence of Pc and vg
PH4alphaMP	59.5260141022232	-2.93149731219736	0.494709341516097	-5.92569629514864	3.10976860079324e-09	4.17656588258893e-08	depleted in absence of Pc and vg
PH4alphaSG1	20.6883161230478	-8.63252479571351	1.66983785153066	-5.16967847375149	2.34497092714723e-07	2.25506204972986e-06	depleted in absence of Pc and vg
jdp	74.0888045427916	-1.25897896943552	0.463636063441539	-2.71544659423214	0.00661864504587036	0.0200965802417939	depleted in absence of Pc and vg
Rpt6R	13.9049479302892	-1.56446867087744	0.577576279087645	-2.708678883677	0.00675516854566616	0.0204051283755001	depleted in absence of Pc and vg
Npc2h	10.2230810080279	-3.86979488360587	1.37122213231659	-2.82215025006058	0.0047702822472581	0.0152910605830579	depleted in absence of Pc and vg
zfh1	623.999219093756	1.24926279577207	0.282150275551213	4.42765045446612	9.52651193086394e-06	6.50743960738658e-05	enriched in absence of Pc and vg
Cpr100A	34.8132921757077	2.48035430442463	0.648441691782016	3.82509998332809	0.000130719024346153	0.000676244156223902	enriched in absence of Pc and vg
CG15547	27.2109510272288	-1.01809442467697	0.399723720509843	-2.54699526807767	0.0108654906527221	0.0305217513100112	depleted in absence of Pc and vg
Ptx1	4.243825987287	-4.75399273552596	1.76628509883483	-2.69152060370211	0.00711271047178692	0.0212882983589699	depleted in absence of Pc and vg
CanA1	10.7073614420378	-2.62389166457945	0.870717282780178	-3.0134829254812	0.0025826757386229	0.00904914177567334	depleted in absence of Pc and vg
Alp4	4.30096775467566	-3.24917871810357	1.36733736201566	-2.37628167587975	0.0174881071138704	0.0452458433994314	depleted in absence of Pc and vg
stops	42.0065023839188	1.42880306825247	0.352575865745049	4.05246985704249	5.06797552694477e-05	0.000292263780777651	enriched in absence of Pc and vg
chp	1539.65303853797	1.02496501469627	0.260441543265103	3.93548971430017	8.30272203331141e-05	0.000452716414452577	enriched in absence of Pc and vg
mey	361.140544418319	3.95503643530026	0.267963635739279	14.7596013331764	2.6685353394309e-49	1.28867052239387e-46	enriched in absence of Pc and vg
CG11550	361.946139481698	-1.24129559577355	0.18533657425928	-6.697520987072	2.11984793421305e-11	4.08769982730978e-10	depleted in absence of Pc and vg
CG2150	8.04994645909409	5.2306254358479	1.30323137979263	4.01358156115011	5.98043247114882e-05	0.000338728523493371	enriched in absence of Pc and vg
CR44440	10.3015720565889	-2.16473781449491	0.73519283812887	-2.94444899654403	0.00323530266238786	0.010982870236683	depleted in absence of Pc and vg
CR43957	40.9832573473552	-1.05606463697634	0.319794544353122	-3.30232224290298	0.00095887842209076	0.00385320645230176	depleted in absence of Pc and vg
CR44441	3.5724698858119	-3.42542872104118	1.25245928480096	-2.73496213618278	0.00623874519663643	0.0191366315656009	depleted in absence of Pc and vg
CG31999	284.486393188673	-1.18625150384369	0.172616176441394	-6.87219198280899	6.32227878050671e-12	1.30523327909086e-10	depleted in absence of Pc and vg
yellow-h	28.4604366130514	-1.19073098610459	0.480818606863373	-2.47646611239182	0.0132690220781052	0.0359987855939213	depleted in absence of Pc and vg
CG1674	308.751320699847	-2.92149367340024	0.367640663964725	-7.94660101495345	1.91698571331345e-15	6.43261641020316e-14	depleted in absence of Pc and vg
RhoGAP102A	24.9616910371193	-3.14458672504353	0.731621311308863	-4.29810706226954	1.72262956675446e-05	0.000110853108910439	depleted in absence of Pc and vg
Syt7	65.5712465631781	-1.65952556485357	0.429990463925936	-3.859447369371	0.00011364372824963	0.000596240382460388	depleted in absence of Pc and vg
CR44024	71.1392437830528	-1.12976572118597	0.225196646334645	-5.01679638473444	5.25401983146965e-07	4.70616115065592e-06	depleted in absence of Pc and vg
CR45126	22.954482134212	1.41169072396477	0.596407783434384	2.36698910238163	0.0179334608543306	0.0461895339945602	enriched in absence of Pc and vg
zfh2	4539.07932798536	1.65104886977309	0.0780622916258177	21.1504022670407	2.73598856067658e-99	4.3412321347764e-96	enriched in absence of Pc and vg
onecut	245.857100738991	-1.19445969043552	0.273007575190637	-4.37518881885035	1.21327409823917e-05	8.09359484032581e-05	depleted in absence of Pc and vg
Gat	82.249268140243	-2.46636568762584	0.866153599027581	-2.84749228127067	0.00440651627725784	0.0143279726712588	depleted in absence of Pc and vg
ey	840.92901747844	-1.42648785031749	0.100844427626225	-14.1454305795129	1.99293082465143e-45	7.3784942231345e-43	depleted in absence of Pc and vg
bt	470.238422427025	-2.53803885070116	0.740956998089198	-3.42535242564187	0.000614002394377135	0.00262398022098762	depleted in absence of Pc and vg
fd102C	4.4512211694675	-5.89887229123399	2.06433065633052	-2.85752298118733	0.00426961715314395	0.0139601524050544	depleted in absence of Pc and vg
CR44029	42.0251977794213	-1.58381570853409	0.470665632877773	-3.3650549305039	0.000765284218007581	0.00316103079561554	depleted in absence of Pc and vg
toy	3098.80738325107	-1.6799555449415	0.12746138137	-13.1801140618809	1.14218008429218e-39	3.17154854905831e-37	depleted in absence of Pc and vg
apolpp	3014.58894901976	-3.8253721883783	1.58464194318439	-2.41402936785271	0.0157771906339225	0.041505745232349	depleted in absence of Pc and vg
CG33521	78.518195276761	-3.35093022720511	0.484257566451425	-6.91972714388395	4.52514376838168e-12	9.53714835586627e-11	depleted in absence of Pc and vg
ND2	1293.18698986145	-3.33597878323431	0.581670458109884	-5.73516969397835	9.74147632485019e-09	1.20233932612136e-07	depleted in absence of Pc and vg
ATP8	219.130884256735	-1.25395599489497	0.451400146152034	-2.77792554030904	0.00547071530868308	0.0171826066068739	depleted in absence of Pc and vg
ATP6	19127.0059937833	-1.82191143353681	0.568622670598583	-3.20407807803179	0.00135495726078438	0.00518055431859968	depleted in absence of Pc and vg
ND5	5960.98359305408	-1.93632707651068	0.566533734363499	-3.41784956316174	0.000631179835665088	0.00268808068816416	depleted in absence of Pc and vg
ND4L	150.771055765286	-3.58201121412115	0.840598903793977	-4.26126086764333	2.03276785849036e-05	0.000128210974470485	depleted in absence of Pc and vg
ND1	6750.49886447868	-2.16677283948349	0.463242460069867	-4.67740551925377	2.90527361180696e-06	2.22390585846588e-05	depleted in absence of Pc and vg
CR41590	10.7382521785269	-2.1473702577809	0.798444357783357	-2.68944258525721	0.00715714577240982	0.0213982282891402	depleted in absence of Pc and vg
CR40469	335.530779954649	6.8967028768332	0.582045600327257	11.8490765550938	2.1757516421266e-32	3.55383433663237e-30	enriched in absence of Pc and vg
CG43182	37.9571713587408	-9.56236407363346	1.92925266819994	-4.95651203766663	7.17699227585047e-07	6.27676009510797e-06	depleted in absence of Pc and vg
y	60.1633185438621	4.09887656301832	0.590133221747418	6.94568008030681	3.76641433285294e-12	8.0140927193482e-11	enriched in absence of Pc and vg
ase	57.6609349710424	-1.14522953558247	0.467004085527715	-2.4522901856166	0.0141950135386796	0.03814759626763	depleted in absence of Pc and vg
Cyp4g1	269.199776230572	7.68291812926528	1.33884618418748	5.73846213254729	9.55401192069772e-09	1.18301460873121e-07	enriched in absence of Pc and vg
CG17778	26.3148560190123	-1.70102378577643	0.445351197958084	-3.81951096926549	0.00013371651341045	0.000689388665987885	depleted in absence of Pc and vg
arg	26.5323284148552	-2.82990236152624	0.667338232525088	-4.24058179735694	2.22941171241778e-05	0.000139426102983245	depleted in absence of Pc and vg
CG5254	69.8976809393199	-1.71519566361982	0.340333419901775	-5.03975091283968	4.66138130893733e-07	4.23682178382708e-06	depleted in absence of Pc and vg
CG14629	365.507473528244	-1.02081326477227	0.432792762105953	-2.35866528775812	0.0183407900194636	0.046992192559673	depleted in absence of Pc and vg
CG11382	220.495608426294	-1.3074672711551	0.221704759688031	-5.89733514514929	3.69419045125071e-09	4.86153712583432e-08	depleted in absence of Pc and vg
CG32813	54.0903744957878	-1.04247160087939	0.258791767968551	-4.02822550756743	5.61994253014698e-05	0.000320434813564387	depleted in absence of Pc and vg
O-fut2	152.150486153588	1.01952859842786	0.197060993242136	5.17367025129689	2.29539773693448e-07	2.21695501427228e-06	enriched in absence of Pc and vg
CG14798	40.7198869533805	1.13896423555132	0.390095494469345	2.9197062045043	0.00350361517454276	0.0117552916198679	enriched in absence of Pc and vg
Cyp4d1	103.343486375426	-5.41429355269743	2.20538497868717	-2.45503329578333	0.0140871539900082	0.0379219630070336	depleted in absence of Pc and vg
Cyp4d14	24.0235767298728	-3.35366631688911	0.665672848806623	-5.0380097714686	4.70397434156187e-07	4.27203949400881e-06	depleted in absence of Pc and vg
CR45479	20.9199180625097	-1.8947851845829	0.592758747650125	-3.19655372796167	0.0013907992190616	0.00530116915789882	depleted in absence of Pc and vg
Cyp4d2	38.1971094909436	-1.91693476074219	0.639844466237868	-2.99593864117214	0.00273601481530012	0.00948468057226542	depleted in absence of Pc and vg
Mct1	145.715078847872	-2.37179173555532	0.55146719328727	-4.30087549073805	1.70124633831134e-05	0.000109731376769013	depleted in absence of Pc and vg
CG3191	9.77956499255717	-1.78106788803842	0.692719409753654	-2.57112456062377	0.0101368860030581	0.0288693314964015	depleted in absence of Pc and vg
Ilp6	101.75536492648	-2.18837612460039	0.408827963067842	-5.35280441234703	8.66014413870469e-08	9.14336701032253e-07	depleted in absence of Pc and vg
CG2841	176.04558485563	-1.09841923126829	0.184487659329934	-5.95389000683186	2.61842818202511e-09	3.57283560414654e-08	depleted in absence of Pc and vg
Syx4	12.6201492708013	-4.4039612205475	1.08741600141243	-4.04993233024644	5.12324457272945e-05	0.00029499158874705	depleted in absence of Pc and vg
w	878.133431989474	12.1245865322757	1.03003095532513	11.771089470266	5.50094626467874e-32	8.60549438898405e-30	enriched in absence of Pc and vg
CG14419	3.00577425678358	-4.93341627721479	1.74867651676476	-2.82122864344409	0.00478400920607402	0.0153306376952868	depleted in absence of Pc and vg
CG14265	310.690003178631	-6.1430677321003	0.977094802533863	-6.28707441301469	3.23504336101134e-10	5.14043299152402e-09	depleted in absence of Pc and vg
ng2	89.5716092169131	-9.90374490354274	1.65125761926764	-5.99769823193016	2.00133984875914e-09	2.78906922210386e-08	depleted in absence of Pc and vg
ng3	668.353262254199	-10.4506672372116	1.21660959543028	-8.58999244824754	8.69750417230629e-18	3.86412715367224e-16	depleted in absence of Pc and vg
ng1	61.7178015612857	-10.2963073355878	2.29221480269231	-4.49185971728928	7.0603925464708e-06	4.98219695131202e-05	depleted in absence of Pc and vg
Pig1	293.160371413786	-10.5470129683486	1.43439183522458	-7.35295106214637	1.93877935700852e-13	4.99629288127461e-12	depleted in absence of Pc and vg
Sgs4	1559.16893402275	-6.954630539548	1.34594432317798	-5.16710120900621	2.37752535196603e-07	2.28238323978277e-06	depleted in absence of Pc and vg
CG16782	1.65109788036709	-4.35894150369615	1.494327597351	-2.91699190420044	0.00353424946048936	0.0118295780103879	depleted in absence of Pc and vg
MRE16	2240.95011755859	1.03706314659011	0.217378571730857	4.77076989848903	1.83523094856329e-06	1.46752412855958e-05	enriched in absence of Pc and vg
AstA-R1	2.89739435399125	-5.00818946131745	1.63727449695418	-3.05885755298467	0.00222182767706198	0.00795289719920316	depleted in absence of Pc and vg
